id,start_datetime,stop_datetime,region_id,genotype,replicate,uid,t,asleep
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,132300,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,133200,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,134100,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,135000,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,135900,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,136800,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,137700,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,138600,0.333333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,139500,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,140400,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,141300,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,142200,0.533333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,143100,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,144000,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,144900,0.6
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,145800,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,146700,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,147600,0.733333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,148500,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,149400,0.466666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,150300,0.6
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,151200,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,152100,0.4
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,153000,0.2
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,153900,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,154800,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,155700,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,156600,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,157500,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,158400,0.6
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,159300,0.4
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,160200,0.4
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,161100,0.2
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,162000,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,162900,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,163800,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,164700,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,165600,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,166500,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,167400,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,168300,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,169200,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,170100,0.333333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,171000,0.533333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,171900,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,172800,0.066666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,173700,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,174600,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,175500,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,176400,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,177300,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,178200,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,179100,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,180000,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,180900,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,181800,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,182700,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,183600,0.733333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,184500,0.6
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,185400,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,186300,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,187200,0.733333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,188100,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,189000,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,189900,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,190800,0.2
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,191700,0.4
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,192600,0.4
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,193500,0.466666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,194400,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,195300,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,196200,0.733333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,197100,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,198000,0.4
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,198900,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,199800,0.733333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,200700,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,201600,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,202500,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,203400,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,204300,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,205200,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,206100,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,207000,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,207900,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,208800,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,209700,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,210600,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,211500,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,212400,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,213300,0.066666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,214200,0.466666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,215100,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,216000,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,216900,0.2
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,217800,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,218700,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,219600,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,220500,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,221400,0.6
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,222300,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,223200,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,224100,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,225000,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,225900,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,226800,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,227700,0.6
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,228600,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,229500,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,230400,0.6
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,231300,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,232200,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,233100,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,234000,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,234900,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,235800,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,236700,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,237600,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,238500,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,239400,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,240300,0.533333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,241200,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,242100,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,243000,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,243900,0.533333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,244800,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,245700,0.2
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,246600,0.533333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,247500,0.733333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,248400,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,249300,0.466666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,250200,0.533333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,251100,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,252000,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,252900,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,253800,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,254700,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,255600,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,256500,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,257400,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,258300,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,259200,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,260100,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,261000,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,261900,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,262800,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,263700,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,264600,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,265500,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,266400,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,267300,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,268200,0.466666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,269100,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,270000,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,270900,0.533333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,271800,0.6
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,272700,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,273600,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,274500,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,275400,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,276300,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,277200,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,278100,0.4
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,279000,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,279900,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,280800,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,281700,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,282600,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,283500,0.866666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,284400,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,285300,0.4
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,286200,0.333333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,287100,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,288000,0.8
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,288900,0.266666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,289800,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,290700,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,291600,0.333333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,292500,0.666666667
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,293400,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,294300,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,295200,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,296100,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,297000,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,297900,0.533333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,298800,0.533333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,299700,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,300600,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,301500,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,302400,0
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,303300,0.133333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,304200,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,305100,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,306000,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,306900,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,307800,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,308700,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,309600,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,310500,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,311400,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,312300,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,313200,0.933333333
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,314100,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,315000,1
2025-09-12 12:00:00|MyRunNEWCTM001.txt|24,9/12/25 12:00,9/16/25 11:59,24,CantonS,1,24,315900,0.8
